# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
5.7290000000006171e+02 -7.9342032140279262e+00 +0.0000000000000000e+00 +5.7256361765974395e+02 -5.9526944423018306e-02 +0.0000000000000000e+00 +9.9822669914586848e-01
5.7300000000006173e+02 -7.9401563821834396e+00 +0.0000000000000000e+00 +5.7266344030140829e+02 -5.9536415597136308e-02 +0.0000000000000000e+00 +9.9822613430917662e-01
5.7310000000006175e+02 -7.9461104965293208e+00 +0.0000000000000000e+00 +5.7276326288663972e+02 -5.9545868230278874e-02 +0.0000000000000000e+00 +9.9822557048830374e-01
5.7320000000006178e+02 -7.9520655552114405e+00 +0.0000000000000000e+00 +5.7286308541553990e+02 -5.9555302321798634e-02 +0.0000000000000000e+00 +9.9822500768381695e-01
5.7330000000006180e+02 -7.9580215563756047e+00 +0.0000000000000000e+00 +5.7296290788821045e+02 -5.9564717871047959e-02 +0.0000000000000000e+00 +9.9822444589628223e-01
5.7340000000006182e+02 -7.9639784981585358e+00 +0.0000000000000000e+00 +5.7306273030475359e+02 -5.9574114476384353e-02 +0.0000000000000000e+00 +9.9822388515019611e-01
5.7350000000006185e+02 -7.9699363785825401e+00 +0.0000000000000000e+00 +5.7316255266527855e+02 -5.9583490561923830e-02 +0.0000000000000000e+00 +9.9822332554015902e-01
5.7360000000006187e+02 -7.9758951955825523e+00 +0.0000000000000000e+00 +5.7326237496989972e+02 -5.9592845996406359e-02 +0.0000000000000000e+00 +9.9822276707458735e-01
5.7370000000006189e+02 -7.9818549470934261e+00 +0.0000000000000000e+00 +5.7336219721873158e+02 -5.9602180779031601e-02 +0.0000000000000000e+00 +9.9822220975411124e-01
5.7380000000006191e+02 -7.9878156310499362e+00 +0.0000000000000000e+00 +5.7346201941188872e+02 -5.9611494908998905e-02 +0.0000000000000000e+00 +9.9822165357935988e-01
5.7390000000006194e+02 -7.9937772453867773e+00 +0.0000000000000000e+00 +5.7356184154948573e+02 -5.9620788385507287e-02 +0.0000000000000000e+00 +9.9822109855096119e-01
5.7400000000006196e+02 -7.9997397880385623e+00 +0.0000000000000000e+00 +5.7366166363163723e+02 -5.9630061207755457e-02 +0.0000000000000000e+00 +9.9822054466954169e-01
5.7410000000006198e+02 -8.0057032569397908e+00 +0.0000000000000000e+00 +5.7376148565845790e+02 -5.9639313373883701e-02 +0.0000000000000000e+00 +9.9821999193579014e-01
5.7420000000006200e+02 -8.0116676500247372e+00 +0.0000000000000000e+00 +5.7386130763006258e+02 -5.9648544881960877e-02 +0.0000000000000000e+00 +9.9821944035039811e-01
5.7430000000006203e+02 -8.0176329652275591e+00 +0.0000000000000000e+00 +5.7396112954656621e+02 -5.9657755731289272e-02 +0.0000000000000000e+00 +9.9821888991398233e-01
5.7440000000006205e+02 -8.0235992004751466e+00 +0.0000000000000000e+00 +5.7406095140808407e+02 -5.9666945578401499e-02 +0.0000000000000000e+00 +9.9821834064764681e-01
5.7450000000006207e+02 -8.0295663535894590e+00 +0.0000000000000000e+00 +5.7416077321473790e+02 -5.9676112938876702e-02 +0.0000000000000000e+00 +9.9821779264071619e-01
5.7460000000006210e+02 -8.0355344223091105e+00 +0.0000000000000000e+00 +5.7426059496665448e+02 -5.9685257685036353e-02 +0.0000000000000000e+00 +9.9821724590144623e-01
5.7470000000006212e+02 -8.0415034043726248e+00 +0.0000000000000000e+00 +5.7436041666396045e+02 -5.9694379815956169e-02 +0.0000000000000000e+00 +9.9821670043051569e-01
5.7480000000006214e+02 -8.0474732975184295e+00 +0.0000000000000000e+00 +5.7446023830678280e+02 -5.9703479330711517e-02 +0.0000000000000000e+00 +9.9821615622860205e-01
5.7490000000006216e+02 -8.0534440994848637e+00 +0.0000000000000000e+00 +5.7456005989524851e+02 -5.9712556228377386e-02 +0.0000000000000000e+00 +9.9821561329638120e-01
5.7500000000006219e+02 -8.0594158080101721e+00 +0.0000000000000000e+00 +5.7465988142948447e+02 -5.9721610508028419e-02 +0.0000000000000000e+00 +9.9821507163452750e-01
5.7510000000006221e+02 -8.0653884208325053e+00 +0.0000000000000000e+00 +5.7475970290961777e+02 -5.9730642168738891e-02 +0.0000000000000000e+00 +9.9821453124371395e-01
5.7520000000006223e+02 -8.0713619356899233e+00 +0.0000000000000000e+00 +5.7485952433577563e+02 -5.9739651209582717e-02 +0.0000000000000000e+00 +9.9821399212461204e-01
5.7530000000006225e+02 -8.0773363503203939e+00 +0.0000000000000000e+00 +5.7495934570808515e+02 -5.9748637629633450e-02 +0.0000000000000000e+00 +9.9821345427789154e-01
5.7540000000006228e+02 -8.0833116624565342e+00 +0.0000000000000000e+00 +5.7505916702667400e+02 -5.9757601154752774e-02 +0.0000000000000000e+00 +9.9821291772057674e-01
5.7550000000006230e+02 -8.0892878697405504e+00 +0.0000000000000000e+00 +5.7515898829167520e+02 -5.9766540471517110e-02 +0.0000000000000000e+00 +9.9821238253192590e-01
5.7560000000006232e+02 -8.0952649697400076e+00 +0.0000000000000000e+00 +5.7525880950322630e+02 -5.9775455463374476e-02 +0.0000000000000000e+00 +9.9821184871957092e-01
5.7570000000006235e+02 -8.1012429600223594e+00 +0.0000000000000000e+00 +5.7535863066146499e+02 -5.9784346129236693e-02 +0.0000000000000000e+00 +9.9821131628423099e-01
5.7580000000006237e+02 -8.1072218381549526e+00 +0.0000000000000000e+00 +5.7545845176652904e+02 -5.9793212468015167e-02 +0.0000000000000000e+00 +9.9821078522662343e-01
5.7590000000006239e+02 -8.1132016017050237e+00 +0.0000000000000000e+00 +5.7555827281855625e+02 -5.9802054478620893e-02 +0.0000000000000000e+00 +9.9821025554746401e-01
5.7600000000006241e+02 -8.1191822482397011e+00 +0.0000000000000000e+00 +5.7565809381768452e+02 -5.9810872159964459e-02 +0.0000000000000000e+00 +9.9820972724746659e-01
5.7610000000006244e+02 -8.1251637753260049e+00 +0.0000000000000000e+00 +5.7575791476405175e+02 -5.9819665510956042e-02 +0.0000000000000000e+00 +9.9820920032734350e-01
5.7620000000006246e+02 -8.1311461805308447e+00 +0.0000000000000000e+00 +5.7585773565779596e+02 -5.9828434530505403e-02 +0.0000000000000000e+00 +9.9820867478780517e-01
5.7630000000006248e+02 -8.1371294614210221e+00 +0.0000000000000000e+00 +5.7595755649905527e+02 -5.9837179217521894e-02 +0.0000000000000000e+00 +9.9820815062956048e-01
5.7640000000006251e+02 -8.1431136155597574e+00 +0.0000000000000000e+00 +5.7605737728796805e+02 -5.9845899368161676e-02 +0.0000000000000000e+00 +9.9820762786547224e-01
5.7650000000006253e+02 -8.1490986404371011e+00 +0.0000000000000000e+00 +5.7615719802467720e+02 -5.9854593890860848e-02 +0.0000000000000000e+00 +9.9820710656163802e-01
5.7660000000006255e+02 -8.1550845334803412e+00 +0.0000000000000000e+00 +5.7625701870932926e+02 -5.9863262685913798e-02 +0.0000000000000000e+00 +9.9820658672470930e-01
5.7670000000006257e+02 -8.1610712921166595e+00 +0.0000000000000000e+00 +5.7635683934207100e+02 -5.9871905752251743e-02 +0.0000000000000000e+00 +9.9820606835542269e-01
5.7680000000006260e+02 -8.1670589137731309e+00 +0.0000000000000000e+00 +5.7645665992304930e+02 -5.9880523088805482e-02 +0.0000000000000000e+00 +9.9820555145451295e-01
5.7690000000006262e+02 -8.1730473958767238e+00 +0.0000000000000000e+00 +5.7655648045241094e+02 -5.9889114694505391e-02 +0.0000000000000000e+00 +9.9820503602271293e-01
5.7700000000006264e+02 -8.1790367358543001e+00 +0.0000000000000000e+00 +5.7665630093030290e+02 -5.9897680568281444e-02 +0.0000000000000000e+00 +9.9820452206075350e-01
5.7710000000006266e+02 -8.1850269311326134e+00 +0.0000000000000000e+00 +5.7675612135687220e+02 -5.9906220709063193e-02 +0.0000000000000000e+00 +9.9820400956936362e-01
5.7720000000006269e+02 -8.1910179791383104e+00 +0.0000000000000000e+00 +5.7685594173226582e+02 -5.9914735115779771e-02 +0.0000000000000000e+00 +9.9820349854927026e-01
5.7730000000006271e+02 -8.1970098772979316e+00 +0.0000000000000000e+00 +5.7695576205663110e+02 -5.9923223787359897e-02 +0.0000000000000000e+00 +9.9820298900119864e-01
5.7740000000006273e+02 -8.2030026230360260e+00 +0.0000000000000000e+00 +5.7705558233011527e+02 -5.9931686592815170e-02 +0.0000000000000000e+00 +9.9820248093367192e-01
5.7750000000006276e+02 -8.2089962137254471e+00 +0.0000000000000000e+00 +5.7715540255286896e+02 -5.9940122740277019e-02 +0.0000000000000000e+00 +9.9820197439490055e-01
5.7760000000006278e+02 -8.2149906466929945e+00 +0.0000000000000000e+00 +5.7725522272504543e+02 -5.9948532155162028e-02 +0.0000000000000000e+00 +9.9820146939004184e-01
5.7770000000006280e+02 -8.2209859192653543e+00 +0.0000000000000000e+00 +5.7735504284679814e+02 -5.9956914836311034e-02 +0.0000000000000000e+00 +9.9820096591984342e-01
5.7780000000006282e+02 -8.2269820287690933e+00 +0.0000000000000000e+00 +5.7745486291828058e+02 -5.9965270782564424e-02 +0.0000000000000000e+00 +9.9820046398505080e-01
5.7790000000006285e+02 -8.2329789725306650e+00 +0.0000000000000000e+00 +5.7755468293964634e+02 -5.9973599992762146e-02 +0.0000000000000000e+00 +9.9819996358640739e-01
5.7800000000006287e+02 -8.2389767478764053e+00 +0.0000000000000000e+00 +5.7765450291104912e+02 -5.9981902465743718e-02 +0.0000000000000000e+00 +9.9819946472465459e-01
5.7810000000006289e+02 -8.2449753521325349e+00 +0.0000000000000000e+00 +5.7775432283264252e+02 -5.9990178200348215e-02 +0.0000000000000000e+00 +9.9819896740053149e-01
5.7820000000006291e+02 -8.2509747826251569e+00 +0.0000000000000000e+00 +5.7785414270458045e+02 -5.9998427195414275e-02 +0.0000000000000000e+00 +9.9819847161477537e-01
5.7830000000006294e+02 -8.2569750366802612e+00 +0.0000000000000000e+00 +5.7795396252701676e+02 -6.0006649449780104e-02 +0.0000000000000000e+00 +9.9819797736812121e-01
5.7840000000006296e+02 -8.2629761116229368e+00 +0.0000000000000000e+00 +5.7805378230010547e+02 -6.0014844892361703e-02 +0.0000000000000000e+00 +9.9819748466550584e-01
5.7850000000006298e+02 -8.2689780047471491e+00 +0.0000000000000000e+00 +5.7815360202400245e+02 -6.0023013033848327e-02 +0.0000000000000000e+00 +9.9819699353701496e-01
5.7860000000006301e+02 -8.2749807133180830e+00 +0.0000000000000000e+00 +5.7825342169886551e+02 -6.0031153826600465e-02 +0.0000000000000000e+00 +9.9819650398618609e-01
5.7870000000006303e+02 -8.2809842346008065e+00 +0.0000000000000000e+00 +5.7835324132485232e+02 -6.0039267269447215e-02 +0.0000000000000000e+00 +9.9819601601376118e-01
5.7880000000006305e+02 -8.2869885658602698e+00 +0.0000000000000000e+00 +5.7845306090212091e+02 -6.0047353361217227e-02 +0.0000000000000000e+00 +9.9819552962047986e-01
5.7890000000006307e+02 -8.2929937043613080e+00 +0.0000000000000000e+00 +5.7855288043082908e+02 -6.0055412100738718e-02 +0.0000000000000000e+00 +9.9819504480707955e-01
5.7900000000006310e+02 -8.2989996473686372e+00 +0.0000000000000000e+00 +5.7865269991113496e+02 -6.0063443486839466e-02 +0.0000000000000000e+00 +9.9819456157429565e-01
5.7910000000006312e+02 -8.3050063921468560e+00 +0.0000000000000000e+00 +5.7875251934319658e+02 -6.0071447518346803e-02 +0.0000000000000000e+00 +9.9819407992286124e-01
5.7920000000006314e+02 -8.3110139359604478e+00 +0.0000000000000000e+00 +5.7885233872717220e+02 -6.0079424194087634e-02 +0.0000000000000000e+00 +9.9819359985350731e-01
5.7930000000006316e+02 -8.3170222760737769e+00 +0.0000000000000000e+00 +5.7895215806322005e+02 -6.0087373512888419e-02 +0.0000000000000000e+00 +9.9819312136696259e-01
5.7940000000006319e+02 -8.3230314097509552e+00 +0.0000000000000000e+00 +5.7905197735149841e+02 -6.0095295454071218e-02 +0.0000000000000000e+00 +9.9819264446512779e-01
5.7950000000006321e+02 -8.3290413342461527e+00 +0.0000000000000000e+00 +5.7915179659216631e+02 -6.0103189857573527e-02 +0.0000000000000000e+00 +9.9819216915829467e-01
5.7960000000006323e+02 -8.3350520468039928e+00 +0.0000000000000000e+00 +5.7925161578538336e+02 -6.0111056706748253e-02 +0.0000000000000000e+00 +9.9819169544812147e-01
5.7970000000006326e+02 -8.3410635446689856e+00 +0.0000000000000000e+00 +5.7935143493130920e+02 -6.0118896000436191e-02 +0.0000000000000000e+00 +9.9819122333533161e-01
5.7980000000006328e+02 -8.3470758250855255e+00 +0.0000000000000000e+00 +5.7945125403010366e+02 -6.0126707737477698e-02 +0.0000000000000000e+00 +9.9819075282064651e-01
5.7990000000006330e+02 -8.3530888852978880e+00 +0.0000000000000000e+00 +5.7955107308192657e+02 -6.0134491916712711e-02 +0.0000000000000000e+00 +9.9819028390478526e-01
5.8000000000006332e+02 -8.3591027225502348e+00 +0.0000000000000000e+00 +5.7965089208693792e+02 -6.0142248536980740e-02 +0.0000000000000000e+00 +9.9818981658846484e-01
5.8010000000006335e+02 -8.3651173340866123e+00 +0.0000000000000000e+00 +5.7975071104529763e+02 -6.0149977597120853e-02 +0.0000000000000000e+00 +9.9818935087239979e-01
5.8020000000006337e+02 -8.3711327171509495e+00 +0.0000000000000000e+00 +5.7985052995716580e+02 -6.0157679095971708e-02 +0.0000000000000000e+00 +9.9818888675730266e-01
5.8030000000006339e+02 -8.3771488689870583e+00 +0.0000000000000000e+00 +5.7995034882270249e+02 -6.0165353032371527e-02 +0.0000000000000000e+00 +9.9818842424388354e-01
5.8040000000006341e+02 -8.3831657868386511e+00 +0.0000000000000000e+00 +5.8005016764206800e+02 -6.0172999419368510e-02 +0.0000000000000000e+00 +9.9818796333199378e-01
5.8050000000006344e+02 -8.3891834679576469e+00 +0.0000000000000000e+00 +5.8014998641542206e+02 -6.0180618394043046e-02 +0.0000000000000000e+00 +9.9818750401400425e-01
5.8060000000006346e+02 -8.3952019096041361e+00 +0.0000000000000000e+00 +5.8024980514292395e+02 -6.0188209969042304e-02 +0.0000000000000000e+00 +9.9818704628978216e-01
5.8070000000006348e+02 -8.4012211090380955e+00 +0.0000000000000000e+00 +5.8034962382473316e+02 -6.0195774143233946e-02 +0.0000000000000000e+00 +9.9818659016002309e-01
5.8080000000006351e+02 -8.4072410635193862e+00 +0.0000000000000000e+00 +5.8044944246100908e+02 -6.0203310915485232e-02 +0.0000000000000000e+00 +9.9818613562542058e-01
5.8090000000006353e+02 -8.4132617703077575e+00 +0.0000000000000000e+00 +5.8054926105191134e+02 -6.0210820284662993e-02 +0.0000000000000000e+00 +9.9818568268666585e-01
5.8100000000006355e+02 -8.4192832266628450e+00 +0.0000000000000000e+00 +5.8064907959759955e+02 -6.0218302249633669e-02 +0.0000000000000000e+00 +9.9818523134444792e-01
5.8110000000006357e+02 -8.4253054298441725e+00 +0.0000000000000000e+00 +5.8074889809823344e+02 -6.0225756809263273e-02 +0.0000000000000000e+00 +9.9818478159945356e-01
5.8120000000006360e+02 -8.4313283771111482e+00 +0.0000000000000000e+00 +5.8084871655397274e+02 -6.0233183962417419e-02 +0.0000000000000000e+00 +9.9818433345236734e-01
5.8130000000006362e+02 -8.4373520657230685e+00 +0.0000000000000000e+00 +5.8094853496497717e+02 -6.0240583707961308e-02 +0.0000000000000000e+00 +9.9818388690387172e-01
5.8140000000006364e+02 -8.4433764929391160e+00 +0.0000000000000000e+00 +5.8104835333140682e+02 -6.0247956083811782e-02 +0.0000000000000000e+00 +9.9818344195228981e-01
5.8150000000006366e+02 -8.4494016560420402e+00 +0.0000000000000000e+00 +5.8114817165342004e+02 -6.0255301486902203e-02 +0.0000000000000000e+00 +9.9818299857426929e-01
5.8160000000006369e+02 -8.4554275523389197e+00 +0.0000000000000000e+00 +5.8124798993117406e+02 -6.0262619962718540e-02 +0.0000000000000000e+00 +9.9818255676766166e-01
5.8170000000006371e+02 -8.4614541791369717e+00 +0.0000000000000000e+00 +5.8134780816482601e+02 -6.0269911510156440e-02 +0.0000000000000000e+00 +9.9818211653312794e-01
5.8180000000006373e+02 -8.4674815337433014e+00 +0.0000000000000000e+00 +5.8144762635453310e+02 -6.0277176128111142e-02 +0.0000000000000000e+00 +9.9818167787132706e-01
5.8190000000006376e+02 -8.4735096134649073e+00 +0.0000000000000000e+00 +5.8154744450045268e+02 -6.0284413815477507e-02 +0.0000000000000000e+00 +9.9818124078291581e-01
5.8200000000006378e+02 -8.4795384156086744e+00 +0.0000000000000000e+00 +5.8164726260274210e+02 -6.0291624571149997e-02 +0.0000000000000000e+00 +9.9818080526854880e-01
5.8210000000006380e+02 -8.4855679374813775e+00 +0.0000000000000000e+00 +5.8174708066155881e+02 -6.0298808394022699e-02 +0.0000000000000000e+00 +9.9818037132887860e-01
5.8220000000006382e+02 -8.4915981763896813e+00 +0.0000000000000000e+00 +5.8184689867706038e+02 -6.0305965282989302e-02 +0.0000000000000000e+00 +9.9817993896455559e-01
5.8230000000006385e+02 -8.4976291296401403e+00 +0.0000000000000000e+00 +5.8194671664940427e+02 -6.0313095236943108e-02 +0.0000000000000000e+00 +9.9817950817622803e-01
5.8240000000006387e+02 -8.5036607945391989e+00 +0.0000000000000000e+00 +5.8204653457874815e+02 -6.0320198312213906e-02 +0.0000000000000000e+00 +9.9817907896107105e-01
5.8250000000006389e+02 -8.5096931684284840e+00 +0.0000000000000000e+00 +5.8214635246524756e+02 -6.0327275107079054e-02 +0.0000000000000000e+00 +9.9817865128350236e-01
5.8260000000006391e+02 -8.5157262486873151e+00 +0.0000000000000000e+00 +5.8224617030905597e+02 -6.0334325702946466e-02 +0.0000000000000000e+00 +9.9817822513916210e-01
5.8270000000006394e+02 -8.5217600326957399e+00 +0.0000000000000000e+00 +5.8234598811032663e+02 -6.0341350098801913e-02 +0.0000000000000000e+00 +9.9817780052866878e-01
5.8280000000006396e+02 -8.5277945178337085e+00 +0.0000000000000000e+00 +5.8244580586921290e+02 -6.0348348293630810e-02 +0.0000000000000000e+00 +9.9817737745263879e-01
5.8290000000006398e+02 -8.5338297014810660e+00 +0.0000000000000000e+00 +5.8254562358586827e+02 -6.0355320286418213e-02 +0.0000000000000000e+00 +9.9817695591168654e-01
5.8300000000006401e+02 -8.5398655810175566e+00 +0.0000000000000000e+00 +5.8264544126044643e+02 -6.0362266076148828e-02 +0.0000000000000000e+00 +9.9817653590642441e-01
5.8310000000006403e+02 -8.5459021538228264e+00 +0.0000000000000000e+00 +5.8274525889310087e+02 -6.0369185661807004e-02 +0.0000000000000000e+00 +9.9817611743746271e-01
5.8320000000006405e+02 -8.5519394172764152e+00 +0.0000000000000000e+00 +5.8284507648398517e+02 -6.0376079042376740e-02 +0.0000000000000000e+00 +9.9817570050540994e-01
5.8330000000006407e+02 -8.5579773687577649e+00 +0.0000000000000000e+00 +5.8294489403325315e+02 -6.0382946216841683e-02 +0.0000000000000000e+00 +9.9817528511087228e-01
5.8340000000006410e+02 -8.5640160056462129e+00 +0.0000000000000000e+00 +5.8304471154105863e+02 -6.0389787253801154e-02 +0.0000000000000000e+00 +9.9817487125024229e-01
5.8350000000006412e+02 -8.5700553253643861e+00 +0.0000000000000000e+00 +5.8314452900755271e+02 -6.0396602896970020e-02 +0.0000000000000000e+00 +9.9817445887905931e-01
5.8360000000006414e+02 -8.5760953253830543e+00 +0.0000000000000000e+00 +5.8324434643288384e+02 -6.0403393263564933e-02 +0.0000000000000000e+00 +9.9817404799075204e-01
5.8370000000006416e+02 -8.5821360031745151e+00 +0.0000000000000000e+00 +5.8334416381720030e+02 -6.0410158352637605e-02 +0.0000000000000000e+00 +9.9817363858589570e-01
5.8380000000006419e+02 -8.5881773562109665e+00 +0.0000000000000000e+00 +5.8344398116065042e+02 -6.0416898163239419e-02 +0.0000000000000000e+00 +9.9817323066506336e-01
5.8390000000006421e+02 -8.5942193819645158e+00 +0.0000000000000000e+00 +5.8354379846338270e+02 -6.0423612694421439e-02 +0.0000000000000000e+00 +9.9817282422882636e-01
5.8400000000006423e+02 -8.6002620779071730e+00 +0.0000000000000000e+00 +5.8364361572554560e+02 -6.0430301945234396e-02 +0.0000000000000000e+00 +9.9817241927775424e-01
5.8410000000006426e+02 -8.6063054415108535e+00 +0.0000000000000000e+00 +5.8374343294728772e+02 -6.0436965914728712e-02 +0.0000000000000000e+00 +9.9817201581241444e-01
5.8420000000006428e+02 -8.6123494702473771e+00 +0.0000000000000000e+00 +5.8384325012875763e+02 -6.0443604601954477e-02 +0.0000000000000000e+00 +9.9817161383337261e-01
5.8430000000006430e+02 -8.6183941615884709e+00 +0.0000000000000000e+00 +5.8394306727010394e+02 -6.0450218005961467e-02 +0.0000000000000000e+00 +9.9817121334119263e-01
